"on_for","today_on_time","totalmw","today_kwh","-","today_standby_time","name","current_power","device","total_mw"
"21152","36694","","0.88165228429971","-","36694","2015-06-10 10:43:01","93895","",""
"4251","75833","773960212","1.8223079364462","-","75833","2015-06-12 22:38:02","95700","refrigerator",""
"7411","49864","","1.1996581073265","-","49864","2015-06-10 14:54:02","95010","",""
"8091","52764","740752980","1.2688540587104","-","52764","2015-06-12 15:42:01","94060","refrigerator",""
"10794","1629","666922955","0.038353617433739","-","1629","2015-06-12 00:27:01","95690","refrigerator",""
"23849","66303","","1.5876452484196","-","66303","2015-06-09 19:28:02","94875","",""
"10790","1633","783125947","0.038080617428279","-","1633","2015-06-13 00:27:01","94950","refrigerator",""
"5064","8562","","0.22506907116805","-","8562","2015-06-08 14:15:01","100435","",""
"25890","68344","","1.6366536327331","-","68344","2015-06-09 20:02:02","94985","",""
"13914","4749","671431062","0.11348873560311","-","4749","2015-06-12 01:19:01","95670","refrigerator",""
"19889","62343","","1.4944860132231","-","62343","2015-06-09 18:22:01","94935","",""
"9713","27465","704559781","0.66563406331268","-","27465","2015-06-12 08:09:02","94485","refrigerator",""
"25491","16334","804336990","0.39159800783196","-","16334","2015-06-13 04:32:02","95760","refrigerator",""
"10765","53221","","1.2837046256741","-","53221","2015-06-11 16:26:31","96135","refrigerator",""
"2127","71492","","1.7165720509981","-","71492","2015-06-09 21:26:01","98065","",""
"15445","18943","","0.49276395985528","-","18943","2015-06-08 17:08:03","96570","",""
"7249","25002","817121199","0.60466816209336","-","25002","2015-06-13 07:28:01","95290","refrigerator",""
"24712","42464","725761603","1.01899777038","-","42464","2015-06-12 12:19:01","94255","refrigerator",""
"19234","34776","","0.83598146671963","-","34776","2015-06-10 10:11:02","94280","",""
"26573","71246","766965256","1.7057253341145","-","71246","2015-06-12 20:50:02","94990","refrigerator",""
"3171","47844","733762624","1.152348123047","-","47844","2015-06-12 14:20:01","94650","refrigerator",""
"21694","37236","","0.89429875121931","-","37236","2015-06-10 10:52:01","95130","",""
"13315","55771","631457219","1.3440943602152","-","55771","2015-06-11 17:09:01","95465","refrigerator",""
"22294","37836","","0.90851185150357","-","37836","2015-06-10 11:02:02","94765","",""
"9476","51931","","1.2518359917034","-","51932","2015-06-11 16:05:01","95670","refrigerator",""
"26913","42456","","1.0177116536876","-","42456","2015-06-11 13:12:01","0","refrigerator",""
"13555","56011","631838649","1.350451527009","-","56011","2015-06-11 17:13:01","95210","refrigerator",""
"20572","11415","797257685","0.27360958880552","-","11415","2015-06-13 03:10:02","95515","refrigerator",""
"13195","4030","670373403","0.095861085250555","-","4030","2015-06-12 01:07:01","96150","refrigerator",""
"2515","44971","","1.0839747383462","-","44971","2015-06-11 14:09:02","98355","refrigerator",""
"16737","7572","675568231","0.18244155364883","-","7572","2015-06-12 02:06:03","96175","refrigerator",""
"21594","12429","682598225","0.29960812265883","-","12430","2015-06-12 03:27:01","95825","refrigerator",""
"21652","39404","721446385","0.94707746894155","-","39404","2015-06-12 11:28:01","93405","refrigerator",""
"26756","69212","650849829","1.6673045333461","-","69212","2015-06-11 20:53:01","95875","refrigerator",""
"10228","79593","","1.9119828049063","-","79593","2015-06-09 23:41:02","94935","",""
"19370","10213","795534324","0.24488690489774","-","10213","2015-06-13 02:50:01","95560","refrigerator",""
"11842","15340","","0.40275590805512","-","15340","2015-06-08 16:08:00","101155","",""
"776","43232","","1.0403869374744","-","43232","2015-06-11 13:40:02","103740","refrigerator",""
"4851","22604","813694308","0.54755331095107","-","22604","2015-06-13 06:48:03","96030","refrigerator",""
"16529","58983","","1.4138737782775","-","58983","2015-06-09 17:26:02","94745","",""
"17004","20502","","0.52967676059353","-","20502","2015-06-08 17:34:02","96215","",""
"11002","14500","","0.38223094097795","-","14500","2015-06-08 15:54:00","104250","",""
"17853","33395","","0.80303221606064","-","33395","2015-06-10 09:48:01","94105","",""
"17068","5703","","0.13688360273767","-","5703","2015-06-10 01:35:01","95480","",""
"15329","57783","","1.385484811043","-","57783","2015-06-09 17:06:02","94780","",""
"19528","61982","","1.4850034963667","-","61982","2015-06-09 18:16:01","94840","",""
"26909","71582","767510703","1.7148161176297","-","71582","2015-06-12 21:07:01","225","refrigerator",""
"2575","45031","","1.0856148717123","-","45031","2015-06-11 14:10:01","97900","refrigerator",""
"23692","68365","762895764","1.6379004660913","-","68365","2015-06-12 20:02:02","94370","refrigerator",""
"5787","75152","","1.805149086103","-","75152","2015-06-09 22:27:01","95505","",""
"15628","4263","","0.10189890203798","-","4263","2015-06-10 01:11:02","95280","",""
"3511","45964","","1.1074539721491","-","45964","2015-06-10 13:49:01","96165","",""
"5250","47703","","1.1488578563105","-","47703","2015-06-10 14:18:01","95205","",""
"26751","17594","806158744","0.42196057510588","-","17594","2015-06-13 04:53:02","96255","refrigerator",""
"20732","63186","","1.5134447469356","-","63186","2015-06-09 18:36:04","94365","",""
"170","42626","","1.0238849871444","-","42626","2015-06-11 13:30:01","126000","refrigerator",""
"8253","23795","","0.57557259484478","-","23795","2015-06-10 07:08:01","94315","",""
"19048","7683","","0.18462893702591","-","7683","2015-06-10 02:08:01","95695","",""
"21593","39345","721352251","0.94550856891017","-","39345","2015-06-12 11:27:02","93820","refrigerator",""
"24753","40295","","0.96691358600494","-","40295","2015-06-10 11:43:01","94565","",""
"26613","42155","","1.0111935202239","-","42155","2015-06-10 12:14:01","94590","",""
"3088","72453","","1.7392772681189","-","72453","2015-06-09 21:42:02","97020","",""
"23875","80656","","1.9557482724483","-","80656","2015-06-05 17:59:00","95910","",""
"11094","1929","667401458","0.04632866759324","-","1929","2015-06-12 00:32:01","95790","refrigerator",""
"19617","62073","640527322","1.4952627465719","-","62073","2015-06-11 18:54:03","95035","refrigerator",""
"26433","41975","","1.0064303367953","-","41975","2015-06-10 12:11:01","94645","",""
"14673","30215","","0.72761261455225","-","30215","2015-06-10 08:55:01","93800","",""
"25108","67562","","1.6176626656866","-","67562","2015-06-09 19:49:01","94470","",""
"9830","673","781793268","0.015869300317386","-","673","2015-06-13 00:11:01","95590","refrigerator",""
"150","154","","0.004746300094926","-","154","2015-06-08 11:23:28","117245","",""
"55","42511","","1.0190144037136","-","42511","2015-06-11 13:28:01","157970","refrigerator",""
"9327","78692","","1.8896798877936","-","78692","2015-06-09 23:26:01","95570","",""
"8007","77372","","1.8594283705219","-","77372","2015-06-09 23:04:01","95675","",""
"26068","14703","","0.35316417372995","-","14703","2015-06-10 04:05:01","94885","",""
"3267","72632","","1.7441204515491","-","72632","2015-06-09 21:45:01","96675","",""
"5423","8921","","0.23341825466836","-","8921","2015-06-08 14:21:01","100060","",""
"109","17862","806561353","0.42867072524008","-","17862","2015-06-13 05:29:01","128320","refrigerator",""
"10072","54745","743565537","1.3157300096479","-","54745","2015-06-12 16:15:02","93865","refrigerator",""
"6928","76293","","1.8323071533128","-","76293","2015-06-09 22:46:01","95940","",""
"26917","17752","690356076","0.42890564191145","-","17752","2015-06-12 05:10:01","215","refrigerator",""
"19474","35017","","0.84144211682884","-","35017","2015-06-11 10:15:02","94765","refrigerator",""
"12597","55050","","1.3245036931567","-","55050","2015-06-10 16:20:27","93710","",""
"13348","1983","","0.04779033428914","-","1983","2015-06-10 00:33:01","95800","",""
"20332","65005","758090095","1.5578059811561","-","65005","2015-06-12 19:06:02","93790","refrigerator",""
"11392","29144","706907132","0.7047565807618","-","29144","2015-06-12 08:37:01","93310","refrigerator",""
"24892","69565","764596110","1.6662395666581","-","69565","2015-06-12 20:22:01","94685","refrigerator",""
"22528","11163","","0.2673482386803","-","11163","2015-06-10 03:06:01","95130","",""
"23336","65792","645878877","1.5844553316891","-","65792","2015-06-11 19:56:01","95270","refrigerator",""
"19990","76771","","1.8636249872725","-","76771","2015-06-05 16:54:16","95600","",""
"3394","18936","","0.45927632585219","-","18936","2015-06-10 05:47:02","96460","",""
"3711","48384","734521470","1.1649955566332","-","48384","2015-06-12 14:29:01","95160","refrigerator",""
"11668","303","","0.007969966826066","-","303","2015-06-10 00:05:01","95740","",""
"7350","49803","","1.1996581073265","-","49803","2015-06-10 14:53:01","94855","",""
"16971","61644","753346446","1.4787451629082","-","61644","2015-06-12 18:10:01","94300","refrigerator",""
"4794","74162","658376762","1.7927534191884","-","74162","2015-06-11 22:47:01","97355","refrigerator",""
"8193","23735","","0.57400222814671","-","23735","2015-06-10 07:07:01","94310","",""
"15930","58384","","1.3996674779933","-","58384","2015-06-09 17:16:02","94510","",""
"20369","62823","","1.5055698967781","-","62823","2015-06-09 18:30:02","94645","",""
"24411","15254","802803787","0.36604462398756","-","15254","2015-06-13 04:14:02","95445","refrigerator",""
"2069","5567","","0.14919703631727","-","5567","2015-06-08 13:25:07","102705","",""
"10764","14262","","0.37524282417152","-","14262","2015-06-08 15:50:01","104700","",""
"16834","32377","","0.7782232488978","-","32377","2015-06-11 09:31:02","95320","",""
"23429","12064","","0.28958582245838","-","12064","2015-06-10 03:21:02","95800","",""
"20669","63123","","1.511869046904","-","63123","2015-06-09 18:35:01","94750","",""
"14510","5353","788463857","0.12704578587425","-","5353","2015-06-13 01:29:01","95080","refrigerator",""
"24693","40236","","0.96365103593969","-","40236","2015-06-11 11:42:01","94900","refrigerator",""
"15334","30876","","0.74328394819901","-","30876","2015-06-10 09:06:02","94585","",""
"7019","49475","","1.1931791238636","-","49475","2015-06-11 15:24:05","95115","refrigerator",""
"54","69422","651103731","1.6715362334307","-","69422","2015-06-11 21:28:01","153475","refrigerator",""
"20450","38203","835821847","0.91634563499358","-","38203","2015-06-13 11:08:02","95150","refrigerator",""
"18232","35984","716657547","0.8672635006786","-","35984","2015-06-12 10:31:02","93670","refrigerator",""
"20031","64704","757709582","1.5514640976959","-","64704","2015-06-12 19:01:01","95275","refrigerator",""
"13113","28655","","0.68993159713196","-","28655","2015-06-10 08:29:01","94230","",""
"18291","36043","716657547","0.8672635006786","-","36043","2015-06-12 10:32:01","93045","refrigerator",""
"3294","72662","656133464","1.7553651184406","-","72662","2015-06-11 22:22:02","97425","refrigerator",""
"26912","69368","651102502","1.671515750097","-","69368","2015-06-11 21:21:01","190","refrigerator",""
"25493","70166","765448013","1.6804379502754","-","70166","2015-06-12 20:32:03","95105","refrigerator",""
"14152","31905","826904997","0.76773146535463","-","31905","2015-06-13 09:23:03","94165","refrigerator",""
"17034","7877","792088680","0.18745950374919","-","7877","2015-06-13 02:11:04","95680","refrigerator",""
"890","45563","730378428","1.0959448552522","-","45563","2015-06-12 13:42:01","99145","refrigerator",""
"11930","29683","823715712","0.71457671429153","-","29683","2015-06-13 08:46:01","94075","refrigerator",""
"7583","11081","","0.28811702242901","-","11081","2015-06-08 14:57:01","99110","",""
"7850","25603","817973967","0.61888096237762","-","25603","2015-06-13 07:38:02","94805","refrigerator",""
"18296","75077","","1.8223917197812","-","75077","2015-06-05 16:26:02","94580","",""
"6411","77991","777049732","1.873799937476","-","77993","2015-06-12 23:14:01","95975","refrigerator",""
"13709","56163","","1.3460186769204","-","56163","2015-06-09 16:39:01","94470","",""
"14411","56864","","1.3670257606738","-","56864","2015-06-10 16:50:41","94550","",""
"8395","77762","663601896","1.8798389875968","-","77763","2015-06-11 23:47:02","97115","refrigerator",""
"6112","23864","699445562","0.58039707827461","-","23864","2015-06-12 07:09:01","94570","refrigerator",""
"20128","62582","","1.4992444133182","-","62582","2015-06-09 18:26:01","95195","",""
"26912","69368","651099820","1.6714710500961","-","69368","2015-06-11 21:06:01","210","refrigerator",""
"7188","24941","817026292","0.60308637872839","-","24941","2015-06-13 07:27:01","94590","refrigerator",""
"19049","61503","","1.473919046145","-","61503","2015-06-09 18:08:02","95170","",""
"22169","37712","","0.9044749180895","-","37712","2015-06-11 11:00:01","93895","refrigerator",""
"26494","42036","","1.0080093534935","-","42036","2015-06-10 12:12:01","94425","",""
"11272","29024","706813349","0.70319353073054","-","29024","2015-06-12 08:35:02","94460","refrigerator",""
"14072","29614","","0.71348303093633","-","29614","2015-06-10 08:45:01","94380","",""
"21111","11954","798022329","0.28635365572707","-","11954","2015-06-13 03:19:02","95355","refrigerator",""
"9867","13365","","0.34934589032025","-","13365","2015-06-08 15:35:05","117530","",""
"19288","61742","","1.4802542629384","-","61742","2015-06-09 18:12:01","94735","",""
"16534","32077","","0.77189118210449","-","32077","2015-06-11 09:26:02","95230","",""
"7348","76713","","1.8434730868695","-","76713","2015-06-09 22:53:01","94945","",""
"1911","73493","770549713","1.7654662853093","-","73493","2015-06-12 21:59:03","99220","refrigerator",""
"16054","58508","","1.4028243113898","-","58508","2015-06-09 17:18:09","94395","",""
"23993","41745","724728726","1.001783153369","-","41745","2015-06-12 12:07:02","94555","refrigerator",""
"25109","13744","","0.32930198991937","-","13744","2015-06-10 03:49:01","95320","",""
"7793","77161","662732132","1.8653429206402","-","77161","2015-06-11 23:37:02","95840","refrigerator",""
"13949","2584","","0.062115151242303","-","2584","2015-06-10 00:43:02","95905","",""
"23373","38916","","0.93246336864927","-","38916","2015-06-11 11:20:01","93500","refrigerator",""
"19954","35496","","0.85169556703391","-","35496","2015-06-10 10:23:01","94625","",""
"19534","35077","","0.84302276686045","-","35077","2015-06-11 10:16:02","94875","refrigerator",""
"1255","43711","","1.0523565210471","-","43711","2015-06-11 13:48:02","101315","refrigerator",""
"24093","39636","","0.94947558565618","-","39636","2015-06-11 11:32:01","93790","refrigerator",""
"2073","17615","","0.42693769187209","-","17615","2015-06-10 05:25:01","97850","",""
